copyright	zengfr	site:http://github.com/zengfr/romhack
	
   26650;1C78;8000;       A;   0;FFFF93B4; 1; 0; 2; 8; 0; 0;   0;   0;   26650;   2A358;   265F4;	
   2F79C; 960;8000;     AB2;   0;FFFFDC34; 2; B; 2; 2; 4; 6;  28; 400;   2F792;       0;   3D6B0;	
   2F7A8; 95C;8000;     A18;5F00;FFFFCB94; 2; B; 2; 2; 6; 0;  28; 400;   3D82E;       0;   3D6B0;	
   2F7A8; 95C;8000;     A18;5F00;FFFFCE34; 2; B; 2; 2; 6; 0;  28; 400;   2F7E8;       0;   3D6B0;	
   2F7A8; 95C;8000;     A18;5F00;FFFFCF14; 2; B; 2; 2; 6; 0;  28; 404;   3D802;       0;   3D6B0;	
   2F7A8; 95C;8000;     A18;5F00;FFFFCFF4; 2; B; 2; 2; 6; 0;  28; 406;   3D77E;       0;   3D6B0;	
   2F7A8; 95C;8000;     A18;5F00;FFFFCFF4; 2; B; 2; 2; 6; 0;  28; 406;   3D7DA;       0;   3D6B0;	
   2F7A8; 95C;8000;     A18;5F00;FFFFD374; 2; B; 2; 2; 6; 0;  28; 400;   3D79C;       0;   3D6B0;	
   2F7A8; 95C;8000;     A18;5F00;FFFFD374; 2; B; 2; 2; 6; 0;  28; 404;   3D77E;       0;   3D6B0;	
   2F7A8; 95C;8000;     A18;5F00;FFFFD374; 2; B; 2; 2; 6; 0;  28; 404;   3D7D0;       0;   3D6B0;	
   2F7A8; 95C;8000;     A18;5F00;FFFFD8B4; 2; B; 2; 2; 6; 0;  28; 406;   3D77E;       0;   3D6B0;	
   2F7A8; 95C;8000;     A18;5F00;FFFFD994; 2; B; 2; 2; 6; 0;  28; 404;   3D77E;       0;   3D6B0;	
   2F7A8; 95C;8000;     A18;5F00;FFFFD994; 2; B; 2; 2; 6; 0;  28; 404;   3D7C4;       0;   3D6B0;	
   2F7A8; 95C;8000;     A18;5F00;FFFFDA74; 2; B; 2; 2; 6; 0;  28; 404;   3D77E;       0;   3D6B0;	
   2F7A8; 95C;8000;     A18;5F00;FFFFDA74; 2; B; 2; 2; 6; 0;  28; 406;   3D77E;       0;   3D6B0;	
   2F7A8; 95C;8000;     A18;5F00;FFFFDB54; 2; B; 2; 2; 6; 0;  28; 404;   3D77E;       0;   3D6B0;	
   2F7A8; 95C;8000;     A18;5F00;FFFFDC34; 2; B; 2; 2; 6; 0;  28; 400;   3D77E;       0;   3D6B0;	
   2F7A8; 95C;8000;     A18;5F00;FFFFDD14; 2; B; 2; 2; 6; 0;  28; 404;   3D77E;       0;   3D6B0;	
   2F7B2;3320;8000; 1000A01;5F00;FFFFCB94; 2; B; 2; 2; 6; 2;  28; 400;   2F7A8;       0;   3D6B0;	
   2F7B2;3320;8000; 1000A01;5F00;FFFFCE34; 2; B; 2; 2; 6; 2;  28; 400;   2F7A8;       0;   3D6B0;	
   2F7B2;3320;8000; 1000A01;5F00;FFFFCF14; 2; B; 2; 2; 6; 2;  28; 404;   2F7A8;       0;   3D6B0;	
   2F7B2;3320;8000; 1000A01;5F00;FFFFCFF4; 2; B; 2; 2; 6; 2;  28; 406;   2F7A8;       0;   3D6B0;	
   2F7B2;3320;8000; 1000A01;5F00;FFFFD374; 2; B; 2; 2; 6; 2;  28; 400;   2F7A8;       0;   3D6B0;	
   2F7B2;3320;8000; 1000A01;5F00;FFFFD374; 2; B; 2; 2; 6; 2;  28; 404;   2F7A8;       0;   3D6B0;	
   2F7B2;3320;8000; 1000A01;5F00;FFFFD8B4; 2; B; 2; 2; 6; 2;  28; 406;   2F7A8;       0;   3D6B0;	
   2F7B2;3320;8000; 1000A01;5F00;FFFFD994; 2; B; 2; 2; 6; 2;  28; 404;   2F7A8;       0;   3D6B0;	
   2F7B2;3320;8000; 1000A01;5F00;FFFFDA74; 2; B; 2; 2; 6; 2;  28; 404;   2F7A8;       0;   3D6B0;	
   2F7B2;3320;8000; 1000A01;5F00;FFFFDA74; 2; B; 2; 2; 6; 2;  28; 406;   2F7A8;       0;   3D6B0;	
   2F7B2;3320;8000; 1000A01;5F00;FFFFDB54; 2; B; 2; 2; 6; 2;  28; 404;   2F7A8;       0;   3D6B0;	
   2F7B2;3320;8000; 1000A01;5F00;FFFFDC34; 2; B; 2; 2; 6; 2;  28; 400;   2F7A8;       0;   3D6B0;	
   2F7B2;3320;8000; 1000A01;5F00;FFFFDD14; 2; B; 2; 2; 6; 2;  28; 404;   2F7A8;       0;   3D6B0;	
   2F7BC; 960;8000;     A07;5F00;FFFFCB94; 2; B; 2; 2; 6; 4;  28; 400;   2F7B2;       0;   3D6B0;	
   2F7BC; 960;8000;     A07;5F00;FFFFCE34; 2; B; 2; 2; 6; 4;  28; 400;   2F7B2;       0;   3D6B0;	
   2F7BC; 960;8000;     A07;5F00;FFFFCF14; 2; B; 2; 2; 6; 4;  28; 404;   2F7B2;       0;   3D6B0;	
   2F7BC; 960;8000;     A07;5F00;FFFFCFF4; 2; B; 2; 2; 6; 4;  28; 406;   2F7B2;       0;   3D6B0;	
   2F7BC; 960;8000;     A07;5F00;FFFFD374; 2; B; 2; 2; 6; 4;  28; 400;   2F7B2;       0;   3D6B0;	
   2F7BC; 960;8000;     A07;5F00;FFFFD374; 2; B; 2; 2; 6; 4;  28; 404;   2F7B2;       0;   3D6B0;	
   2F7BC; 960;8000;     A07;5F00;FFFFD8B4; 2; B; 2; 2; 6; 4;  28; 406;   2F7B2;       0;   3D6B0;	
   2F7BC; 960;8000;     A07;5F00;FFFFD994; 2; B; 2; 2; 6; 4;  28; 404;   2F7B2;       0;   3D6B0;	
   2F7BC; 960;8000;     A07;5F00;FFFFDA74; 2; B; 2; 2; 6; 4;  28; 404;   2F7B2;       0;   3D6B0;	
   2F7BC; 960;8000;     A07;5F00;FFFFDA74; 2; B; 2; 2; 6; 4;  28; 406;   2F7B2;       0;   3D6B0;	
   2F7BC; 960;8000;     A07;5F00;FFFFDB54; 2; B; 2; 2; 6; 4;  28; 404;   2F7B2;       0;   3D6B0;	
   2F7BC; 960;8000;     A07;5F00;FFFFDC34; 2; B; 2; 2; 6; 4;  28; 400;   2F7B2;       0;   3D6B0;	
   2F7BC; 960;8000;     A07;5F00;FFFFDD14; 2; B; 2; 2; 6; 4;  28; 404;   2F7B2;       0;   3D6B0;	
   2F7C6;3320;8000; 1000A01;5F00;FFFFCB94; 2; B; 2; 2; 6; 4;  28; 400;   2F7BC;       0;   3D6B0;	
   2F7C6;3320;8000; 1000A01;5F00;FFFFCE34; 2; B; 2; 2; 6; 4;  28; 400;   2F7BC;       0;   3D6B0;	
   2F7C6;3320;8000; 1000A01;5F00;FFFFCF14; 2; B; 2; 2; 6; 4;  28; 404;   2F7BC;       0;   3D6B0;	
   2F7C6;3320;8000; 1000A01;5F00;FFFFCFF4; 2; B; 2; 2; 6; 4;  28; 406;   2F7BC;       0;   3D6B0;	
   2F7C6;3320;8000; 1000A01;5F00;FFFFD374; 2; B; 2; 2; 6; 4;  28; 400;   2F7BC;       0;   3D6B0;	
   2F7C6;3320;8000; 1000A01;5F00;FFFFD374; 2; B; 2; 2; 6; 4;  28; 404;   2F7BC;       0;   3D6B0;	
   2F7C6;3320;8000; 1000A01;5F00;FFFFD8B4; 2; B; 2; 2; 6; 4;  28; 406;   2F7BC;       0;   3D6B0;	
   2F7C6;3320;8000; 1000A01;5F00;FFFFD994; 2; B; 2; 2; 6; 4;  28; 404;   2F7BC;       0;   3D6B0;	
   2F7C6;3320;8000; 1000A01;5F00;FFFFDA74; 2; B; 2; 2; 6; 4;  28; 404;   2F7BC;       0;   3D6B0;	
   2F7C6;3320;8000; 1000A01;5F00;FFFFDA74; 2; B; 2; 2; 6; 4;  28; 406;   2F7BC;       0;   3D6B0;	
   2F7C6;3320;8000; 1000A01;5F00;FFFFDB54; 2; B; 2; 2; 6; 4;  28; 404;   2F7BC;       0;   3D6B0;	
   2F7C6;3320;8000; 1000A01;5F00;FFFFDC34; 2; B; 2; 2; 6; 4;  28; 400;   2F7BC;       0;   3D6B0;	
   2F7C6;3320;8000; 1000A01;5F00;FFFFDD14; 2; B; 2; 2; 6; 4;  28; 404;   2F7BC;       0;   3D6B0;	
   2F7D0; 960;8000;     AB2;   0;FFFFCB94; 2; B; 2; 2; 6; 6;  28; 400;   2F7C6;       0;   3D6B0;	
   2F7D0; 960;8000;     AB2;   0;FFFFCE34; 2; B; 2; 2; 6; 6;  28; 400;   2F7C6;       0;   3D6B0;	
   2F7D0; 960;8000;     AB2;   0;FFFFCF14; 2; B; 2; 2; 6; 6;  28; 404;   2F7C6;       0;   3D6B0;	
   2F7D0; 960;8000;     AB2;   0;FFFFCF14; 2; B; 2; 2; 6; 6;  28; 404;   2F7D0;       0;   3D6B0;	
   2F7D0; 960;8000;     AB2;   0;FFFFCFF4; 2; B; 2; 2; 6; 6;  28; 406;   2F7C6;       0;   3D6B0;	
   2F7D0; 960;8000;     AB2;   0;FFFFD374; 2; B; 2; 2; 6; 6;  28; 400;   2F7C6;       0;   3D6B0;	
   2F7D0; 960;8000;     AB2;   0;FFFFD374; 2; B; 2; 2; 6; 6;  28; 404;   2F7C6;       0;   3D6B0;	
   2F7D0; 960;8000;     AB2;   0;FFFFD8B4; 2; B; 2; 2; 6; 6;  28; 406;   2F7C6;       0;   3D6B0;	
   2F7D0; 960;8000;     AB2;   0;FFFFD994; 2; B; 2; 2; 6; 6;  28; 404;   2F7C6;       0;   3D6B0;	
   2F7D0; 960;8000;     AB2;   0;FFFFDA74; 2; B; 2; 2; 6; 6;  28; 404;   2F7C6;       0;   3D6B0;	
   2F7D0; 960;8000;     AB2;   0;FFFFDA74; 2; B; 2; 2; 6; 6;  28; 406;   2F7C6;       0;   3D6B0;	
   2F7D0; 960;8000;     AB2;   0;FFFFDB54; 2; B; 2; 2; 6; 6;  28; 404;   2F7C6;       0;   3D6B0;	
   2F7D0; 960;8000;     AB2;   0;FFFFDC34; 2; B; 2; 2; 6; 6;  28; 400;   2F7C6;       0;   3D6B0;	
   2F7D0; 960;8000;     AB2;   0;FFFFDD14; 2; B; 2; 2; 6; 6;  28; 404;   2F7C6;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFCB94; 1; B; 2; 2;1A; 0;  28; 400;   2F7DC;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFCB94; 1; B; 2; 2;1A; 0;  28; 400;   2F846;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFCB94; 2; B; 2; 2;1A; 0;  28; 400;   2F79C;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFCB94; 2; B; 2; 2;1A; 0;  28; 400;   2F7D0;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFCB94; 2; B; 2; 2;1A; 0;  28; 400;   2F7DC;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFCE34; 1; B; 2; 2;1A; 0;  28; 400;   2F7DC;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFCE34; 1; B; 2; 2;1A; 0;  28; 400;   2F846;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFCE34; 2; B; 2; 2;1A; 0;  28; 400;   2F79C;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFCE34; 2; B; 2; 2;1A; 0;  28; 400;   2F7D0;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFCE34; 2; B; 2; 2;1A; 0;  28; 400;   2F7DC;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFCF14; 2; B; 2; 2;1A; 0;  28; 404;   2F7D0;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFCF14; 2; B; 2; 2;1A; 0;  28; 404;   2F7DC;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFCFF4; 2; B; 2; 2;1A; 0;  28; 406;   2F79C;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFCFF4; 2; B; 2; 2;1A; 0;  28; 406;   2F7D0;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFCFF4; 2; B; 2; 2;1A; 0;  28; 406;   2F7DC;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFD374; 2; B; 2; 2;1A; 0;  28; 400;   2F79C;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFD374; 2; B; 2; 2;1A; 0;  28; 400;   2F7D0;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFD374; 2; B; 2; 2;1A; 0;  28; 400;   2F7DC;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFD374; 2; B; 2; 2;1A; 0;  28; 404;   2F79C;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFD374; 2; B; 2; 2;1A; 0;  28; 404;   2F7D0;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFD374; 2; B; 2; 2;1A; 0;  28; 404;   2F7DC;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFD8B4; 2; B; 2; 2;1A; 0;  28; 406;   2F7D0;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFD8B4; 2; B; 2; 2;1A; 0;  28; 406;   2F7DC;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFD994; 2; B; 2; 2;1A; 0;  28; 404;   2F7D0;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFD994; 2; B; 2; 2;1A; 0;  28; 404;   2F7DC;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFDA74; 2; B; 2; 2;1A; 0;  28; 404;   2F79C;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFDA74; 2; B; 2; 2;1A; 0;  28; 404;   2F7D0;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFDA74; 2; B; 2; 2;1A; 0;  28; 404;   2F7DC;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFDA74; 2; B; 2; 2;1A; 0;  28; 406;   2F79C;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFDA74; 2; B; 2; 2;1A; 0;  28; 406;   2F7D0;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFDA74; 2; B; 2; 2;1A; 0;  28; 406;   2F7DC;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFDB54; 2; B; 2; 2;1A; 0;  28; 404;   2F79C;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFDB54; 2; B; 2; 2;1A; 0;  28; 404;   2F7D0;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFDB54; 2; B; 2; 2;1A; 0;  28; 404;   2F7DC;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFDC34; 2; B; 2; 2;1A; 0;  28; 400;   2F79C;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFDC34; 2; B; 2; 2;1A; 0;  28; 400;   2F7D0;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFDC34; 2; B; 2; 2;1A; 0;  28; 400;   2F7DC;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFDD14; 2; B; 2; 2;1A; 0;  28; 404;   2F7D0;       0;   3D6B0;	
   2F7DC; 91C;8000;     890;   0;FFFFDD14; 2; B; 2; 2;1A; 0;  28; 404;   2F7DC;       0;   3D6B0;	
   2F7E8; 96C;8000;       C;6A00;FFFFCE34; 1; B; 2; 2;1A; 2;  28; 400;   2F7DC;       0;   3D6B0;	
   2F7E8; 96C;8000;       C;6A00;FFFFCE34; 1; B; 2; 2;1A; 2;  28; 400;   2F7E8;       0;   3D6B0;	
   2F7E8; 96C;8000;       C;6A00;FFFFCFF4; 1; B; 2; 2;1A; 2;  28; 406;   2F7E8;       0;   3D6B0;	
   2F7E8; 96C;8000;       C;6A00;FFFFCFF4; 2; B; 2; 2;1A; 2;  28; 406;   2F7DC;       0;   3D6B0;	
   2F7E8; 96C;8000;       C;6A00;FFFFD374; 2; B; 2; 2;1A; 2;  28; 404;   2F7DC;       0;   3D6B0;	
   2F7F2; 970;8000;      8C;6B00;FFFFCE34; 1; B; 2; 2;1A; 2;  28; 400;   2F7E8;       0;   3D6B0;	
   2F7F2; 970;8000;      8C;6B00;FFFFCFF4; 1; B; 2; 2;1A; 2;  28; 406;   2F7E8;       0;   3D6B0;	
   2F81E;3304;8000;     A07;5E00;FFFFCB94; 1; B; 2; 2; 8; 0;  28; 400;   30EF8;       0;   3D6B0;	
   2F81E;3304;8000;     A07;5E00;FFFFCE34; 1; B; 2; 2; 8; 0;  28; 400;   30EF8;       0;   3D6B0;	
   2F828;3320;8000; 1000A01;5F00;FFFFCB94; 1; B; 2; 2; 8; 2;  28; 400;   2F81E;       0;   3D6B0;	
   2F828;3320;8000; 1000A01;5F00;FFFFCE34; 1; B; 2; 2; 8; 2;  28; 400;   2F81E;       0;   3D6B0;	
   2F832; 960;8000;     A02;6000;FFFFCB94; 1; B; 2; 2; 8; 4;  28; 400;   2F828;       0;   3D6B0;	
   2F832; 960;8000;     A02;6000;FFFFCE34; 1; B; 2; 2; 8; 4;  28; 400;   2F828;       0;   3D6B0;	
   2F83C;3320;8000; 1000A01;   0;FFFFCB94; 1; B; 2; 2; 8; 4;  28; 400;   2F832;       0;   3D6B0;	
   2F83C;3320;8000; 1000A01;   0;FFFFCE34; 1; B; 2; 2; 8; 4;  28; 400;   2F832;       0;   3D6B0;	
   2F846; 960;8000;     AD0;   0;FFFFCB94; 1; B; 2; 2; 8; 6;  28; 400;   2F83C;       0;   3D6B0;	
   2F846; 960;8000;     AD0;   0;FFFFCE34; 1; B; 2; 2; 8; 6;  28; 400;   2F83C;       0;   3D6B0;	
   2F852;3320;8000; 1000A01;6100;FFFFDC34; 1; B; 2; 2; 8; 0;  28; 400;   30F02;       0;   3D6B0;	
   2F85C; 960;8000;     A02;6200;FFFFDC34; 1; B; 2; 2; 8; 4;  28; 400;   2F852;       0;   3D6B0;	
   2F866;3320;8000; 1000A01;6300;FFFFDC34; 1; B; 2; 2; 8; 4;  28; 400;   2F85C;       0;   3D6B0;	
   2F870; 960;8000;     AD0;   0;FFFFDC34; 1; B; 2; 2; 8; 6;  28; 400;   2F866;       0;   3D6B0;	
   2F8BE;1120;8000;  1F088A;   0;FFFFCD54; 2; 6; 2; 2; 0; 0;  38;   A;   6DA8E;       0;   6DA40;	
   2F8BE;1120;8000;  1F088A;   0;FFFFCE34; 2; 6; 2; 2; 0; 0;  38;   A;   6DA8E;       0;   6DA40;	
   2F8BE;1120;8000;  1F088A;   0;FFFFCE34; 2; 6; 2; 2; 0; 0;  38;   A;   6DAAC;       0;   6DA40;	
   2F8BE;1120;8000;  1F088A;   0;FFFFCE34; 2; 6; 2; 2; E; 0;  38;   A;   6DAAC;       0;   6DA40;	
   2F8BE;1120;8000;  1F088A;   0;FFFFD374; 2; 6; 2; 2; 0; 0;  38;   0;   6DA8E;       0;   6DA40;	
   2F8BE;1120;8000;  1F088A;   0;FFFFD374; 2; 6; 2; 2; 0; 0;  38;   0;   6DA98;       0;   6DA40;	
   2F8BE;1120;8000;  1F088A;   0;FFFFD454; 2; 6; 2; 2; 0; 0;  38;   0;   6DA8E;       0;   6DA40;	
   2F8BE;1120;8000;  1F088A;   0;FFFFD454; 2; 6; 2; 2; 0; 0;  38;   0;   6DAA2;       0;   6DA40;	
   2F8BE;1120;8000;  1F088A;   0;FFFFD614; 2; 6; 2; 2; 0; 0;  38;   0;   6DA8E;       0;   6DA40;	
   2F8BE;1120;8000;  1F088A;   0;FFFFD614; 2; 6; 2; 2; 0; 0;  38;   0;   6DB08;       0;   6DA40;	
   2F8BE;1120;8000;  1F088A;   0;FFFFD6F4; 2; 6; 2; 2; 0; 0;  38;   4;   6DA8E;       0;   6DA40;	
   2F8BE;1120;8000;  1F088A;   0;FFFFD6F4; 2; 6; 2; 2; 0; 0;  38;   4;   6DAB6;       0;   6DA40;	
   2F8BE;1120;8000;  1F088A;   0;FFFFD6F4; 2; 6; 2; 2; E; 0;  38;   0;   6DAA2;       0;   6DA40;	
   2F8BE;1120;8000;  1F088A;   0;FFFFD994; 2; 6; 2; 2; 0; 0;  38;   2;   6DA8E;       0;   6DA40;	
   2F8BE;1120;8000;  1F088A;   0;FFFFD994; 2; 6; 2; 2; 0; 0;  38;   2;   6DAA2;       0;   6DA40;	
   2F8BE;1120;8000;  1F088A;   0;FFFFD994; 2; 6; 2; 2; 0; 0;  38;   A;   6DA98;       0;   6DA40;	
   2F8BE;1120;8000;  1F088A;   0;FFFFDB54; 2;1C; 2; 2; 0; 0;  FC;   0;   6DB70;       0;   6DA40;	
   2F8BE;1120;8000;  1F088A;   0;FFFFDD14; 2;1C; 2; 2; 0; 0;  FC;   0;   6DB7A;       0;   6DA40;	
   2F8BE;1120;8000;  1F088A;   0;FFFFDD14; 2;1C; 2; 2; E; 0;  FC;   0;   6DD84;       0;   6DA40;	
   2F8CA;111C;8000;  1E088A;   0;FFFFCD54; 2; 6; 2; 2;14; 0;  38;   A;   6DA8E;       0;   6DA40;	
   2F8CA;111C;8000;  1E088A;   0;FFFFCE34; 2; 6; 2; 2; 2; 0;  38;   A;   6DA8E;       0;   6DA40;	
   2F8CA;111C;8000;  1E088A;   0;FFFFD0D4; 2; 6; 2; 2;14; 0;  38;   0;   6DA8E;       0;   6DA40;	
   2F8CA;111C;8000;  1E088A;   0;FFFFD294; 2; 6; 2; 2;14; 0;  38;   A;   6DA8E;       0;   6DA40;	
   2F8CA;111C;8000;  1E088A;   0;FFFFD294; 2; 6; 2; 2;14; 0;  38;   A;   6DAAC;       0;   6DA40;	
   2F8CA;111C;8000;  1E088A;   0;FFFFD374; 2; 6; 2; 2; 2; 0;  38;   0;   6DA8E;       0;   6DA40;	
   2F8CA;111C;8000;  1E088A;   0;FFFFD534; 2; 6; 2; 2;14; 0;  38;   6;   6DA8E;       0;   6DA40;	
   2F8CA;111C;8000;  1E088A;   0;FFFFD614; 2; 6; 2; 2; 2; 0;  38;   0;   6DA8E;       0;   6DA40;	
   2F8CA;111C;8000;  1E088A;   0;FFFFD6F4; 2; 6; 2; 2; 2; 0;  38;   0;   6DAB6;       0;   6DA40;	
   2F8CA;111C;8000;  1E088A;   0;FFFFD8B4; 2; 6; 2; 2; 2; 0;  38;   2;   6DA8E;       0;   6DA40;	
   2F8CA;111C;8000;  1E088A;   0;FFFFD8B4; 2; 6; 2; 2; 2; 0;  38;   2;   6DE10;       0;   6DA40;	
   2F8CA;111C;8000;  1E088A;   0;FFFFD8B4; 2; 6; 2; 2;14; 0;  38;   6;   6DA98;       0;   6DA40;	
   2F8CA;111C;8000;  1E088A;   0;FFFFD994; 2; 6; 2; 2; 2; 0;  38;   2;   6DA8E;       0;   6DA40;	
   2F8CA;111C;8000;  1E088A;   0;FFFFD994; 2; 6; 2; 2; 2; 0;  38;   A;   6DAB6;       0;   6DA40;	
   2F8CA;111C;8000;  1E088A;   0;FFFFDB54; 2;1C; 2; 2;14; 0;  FC;   0;   6DB84;       0;   6DA40;	
   2F8D6;116C;8000; 1280A01;4000;FFFFCAB4; 2;1C; 2; 2; 4; 0;  FC;   0;   6DD84;       0;   6DA40;	
   2F8D6;116C;8000; 1280A01;4000;FFFFCB94; 2; 6; 2; 2; 4; 0;  38;   A;   2F94A;       0;   6DA40;	
   2F8D6;116C;8000; 1280A01;4000;FFFFCB94; 2; 6; 2; 2; 4; 0;  38;   A;   6DA8E;       0;   6DA40;	
   2F8D6;116C;8000; 1280A01;4000;FFFFCB94; 2; 6; 2; 2; 4; 0;  38;   A;   6DA98;       0;   6DA40;	
   2F8D6;116C;8000; 1280A01;4000;FFFFCD54; 2; 6; 2; 2; 4; 0;  38;   A;   6DAC0;       0;   6DA40;	
   2F8D6;116C;8000; 1280A01;4000;FFFFCE34; 2; 6; 2; 2; 4; 0;  38;   A;   6DA8E;       0;   6DA40;	
   2F8D6;116C;8000; 1280A01;4000;FFFFD0D4; 2; 6; 2; 2; 4; 0;  38;   0;   6DACA;       0;   6DA40;	
   2F8D6;116C;8000; 1280A01;4000;FFFFD0D4; 2; 6; 2; 2; 4; 0;  38;   A;   6DA8E;       0;   6DA40;	
   2F8D6;116C;8000; 1280A01;4000;FFFFD0D4; 2; 6; 2; 2; 4; 0;  38;   A;   6DAB6;       0;   6DA40;	
   2F8D6;116C;8000; 1280A01;4000;FFFFD294; 2; 6; 2; 2; 4; 0;  38;   A;   6DAA2;       0;   6DA40;	
   2F8D6;116C;8000; 1280A01;4000;FFFFD374; 2; 6; 2; 2; 4; 0;  38;   0;   6DAC0;       0;   6DA40;	
   2F8D6;116C;8000; 1280A01;4000;FFFFD374; 2;1C; 2; 2; 4; 0;  FC;   0;   6DB70;       0;   6DA40;	
   2F8D6;116C;8000; 1280A01;4000;FFFFD374; 2;1C; 2; 2; 4; 0;  FC;   0;   6DB7A;       0;   6DA40;	
   2F8D6;116C;8000; 1280A01;4000;FFFFD374; 2;1C; 2; 2; A; 0;  FC;   0;   6DD98;       0;   6DA40;	
   2F8D6;116C;8000; 1280A01;4000;FFFFD454; 2; 6; 2; 2; 4; 0;  38;   0;   6DAD4;       0;   6DA40;	
   2F8D6;116C;8000; 1280A01;4000;FFFFD534; 2; 6; 2; 2; 4; 0;  38;   6;   6DA8E;       0;   6DA40;	
   2F8D6;116C;8000; 1280A01;4000;FFFFD534; 2; 6; 2; 2; 4; 0;  38;   6;   6DA98;       0;   6DA40;	
   2F8D6;116C;8000; 1280A01;4000;FFFFD534; 2; 6; 2; 2; 4; 0;  38;   6;   6DDC4;       0;   6DA40;	
   2F8D6;116C;8000; 1280A01;4000;FFFFD534; 2;1C; 2; 2; A; 0;  FC;   0;   6DB70;       0;   6DA40;	
   2F8D6;116C;8000; 1280A01;4000;FFFFD614; 2; 6; 2; 2; 4; 0;  38;   0;   6DA8E;       0;   6DA40;	
   2F8D6;116C;8000; 1280A01;4000;FFFFD614; 2; 6; 2; 2; 4; 0;  38;   0;   6DA98;       0;   6DA40;	
   2F8D6;116C;8000; 1280A01;4000;FFFFD614; 2; 6; 2; 2; 4; 0;  38;   0;   6DAB6;       0;   6DA40;	
   2F8D6;116C;8000; 1280A01;4000;FFFFD614; 2; 6; 2; 2; 4; 0;  38;   A;   6DA98;       0;   6DA40;	
   2F8D6;116C;8000; 1280A01;4000;FFFFD614; 2; 6; 2; 2; 4; 0;  38;   A;   6DAAC;       0;   6DA40;	
   2F8D6;116C;8000; 1280A01;4000;FFFFD614; 2; 6; 2; 2; 4; 0;  38;   A;   6DAB6;       0;   6DA40;	
   2F8D6;116C;8000; 1280A01;4000;FFFFD614; 2; 6; 2; 2; A; 0;  38;   0;   6DA8E;       0;   6DA40;	
   2F8D6;116C;8000; 1280A01;4000;FFFFD6F4; 2; 6; 2; 2; 4; 0;  38;   0;   6DA8E;       0;   6DA40;	
   2F8D6;116C;8000; 1280A01;4000;FFFFD6F4; 2; 6; 2; 2; 4; 0;  38;   0;   6DB08;       0;   6DA40;	
   2F8D6;116C;8000; 1280A01;4000;FFFFD6F4; 2; 6; 2; 2; 4; 0;  38;   4;   6DA8E;       0;   6DA40;	
   2F8D6;116C;8000; 1280A01;4000;FFFFD6F4; 2; 6; 2; 2; 4; 0;  38;   A;   2F94A;       0;   6DA40;	
   2F8D6;116C;8000; 1280A01;4000;FFFFD6F4; 2; 6; 2; 2; 4; 0;  38;   A;   6DA8E;       0;   6DA40;	
   2F8D6;116C;8000; 1280A01;4000;FFFFD6F4; 2; 6; 2; 2; 4; 0;  38;   A;   6DAAC;       0;   6DA40;	
